id,tenant_id,client_id,email,phone,whatsapp_number,name,facebook_id,instagram_id,google_id,linkedin_id,tiktok_id,preferred_channel,communication_frequency,best_contact_time,current_stage,last_channel,last_interaction,total_touchpoints,channel_mix,lifetime_value,avg_order_value,purchase_count,tags,segments,cart_items,cart_value
2a707613-d609-45bb-9ece-5c469f168fcd,2,2,maria-luiza95@example.net,(071) 4307-0286,(061) 9592 4829,André Costa,fb_321551,ig_553228,google_551192,li_855370,tt_874074,instagram,high,morning,consideration,whatsapp,2025-11-30 13:50:49.024651,42,"{""email"": 0.28665366507410145, ""whatsapp"": 0.20437061810776314, ""instagram"": 0.22335797669261606, ""website"": 0.27547743707880146}",4690.17,475.95,20,['Novo'],"['At Risk', 'At Risk']",[],121.21
83c6aa7a-caf4-4e88-919c-fc39014500a7,2,2,maria-ceciliarocha@example.com,+55 51 2493 7661,0300 189 8969,Luiz Otávio Barbosa,fb_133484,ig_639537,google_213464,,,whatsapp,low,morning,awareness,email,2025-11-09 13:50:49.024712,26,"{""email"": 0.31037535314129355, ""whatsapp"": 0.21747499366103656, ""instagram"": 0.2698421832030423, ""website"": 0.22248433695385877}",8628.39,328.24,9,['Em Risco'],['At Risk'],"[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 2}]",368.29
a256230e-2276-4233-a1c9-1fb200fea3d2,2,2,rda-cunha@example.org,+55 11 0890 1669,41 2308 7004,Srta. Maya Costa,fb_229404,ig_302648,google_478862,li_964619,tt_306588,email,medium,morning,retention,instagram,2025-11-25 13:50:49.024785,25,"{""email"": 0.33526436450911723, ""whatsapp"": 0.12419732486273193, ""instagram"": 0.3145671499757946, ""website"": 0.3128449590091627}",8479.74,803.23,20,"['VIP', 'Em Risco']",['High Value'],"[{""product_id"": 0, ""quantity"": 2}]",68.63
f7388fdc-fe81-49f8-bb48-43eaac1c3e4c,2,2,brenoda-luz@example.com,0300 100 3017,+55 61 1146-9907,Hellena Silva,fb_420700,ig_818716,google_217710,li_915187,tt_470307,email,low,evening,retention,whatsapp,2025-12-01 13:50:49.024844,40,"{""email"": 0.2130983061260605, ""whatsapp"": 0.15239045374023238, ""instagram"": 0.21082140597200638, ""website"": 0.3072970777643783}",7156.15,472.03,15,"['Novo', 'Novo']","['Lost', 'Active']","[{""product_id"": 0, ""quantity"": 1}]",319.18
cfaeb2b0-fcb0-4dcb-8824-b9e9b11b60ae,2,2,lporto@example.net,+55 61 9491-7763,61 6111 7123,André Rezende,fb_652727,ig_880127,google_505038,,,phone,low,afternoon,decision,website,2025-11-17 13:50:49.024903,38,"{""email"": 0.24004197038956415, ""whatsapp"": 0.13395381400469825, ""instagram"": 0.16088675120603557, ""website"": 0.25778662013204395}",1117.35,454.34,12,"['VIP', 'Em Risco']",['Lost'],"[{""product_id"": 0, ""quantity"": 2}]",115.95
5324a759-91ba-4fee-bd7b-29933c7c07cc,2,2,pimentaantonio@example.org,0800 667 7398,+55 51 6038 9969,Cecília Gomes,fb_824536,ig_940439,google_455582,,,whatsapp,low,afternoon,consideration,email,2025-11-19 13:50:49.025035,43,"{""email"": 0.30442085401814456, ""whatsapp"": 0.21968060859776217, ""instagram"": 0.25444454719144227, ""website"": 0.2439557741526136}",8442.08,223.19,9,['Engajado'],['At Risk'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 1}]",311.03
1676be95-ec6b-4943-92a6-f737035d2a0b,2,2,maria-clara34@example.org,(041) 2903-7184,(031) 8169 8467,Clarice Caldeira,fb_159773,ig_560290,google_226589,,,whatsapp,low,morning,decision,whatsapp,2025-11-17 13:50:49.025118,5,"{""email"": 0.3868271902259759, ""whatsapp"": 0.2602969139611323, ""instagram"": 0.24385856237250497, ""website"": 0.23047832731141177}",8146.28,356.29,18,"['Em Risco', 'Em Risco', 'Em Risco']","['High Value', 'At Risk']",[],98.92
b885cae6-8734-4931-978a-812b9c1b343e,2,2,acaldeira@example.com,51 1900 0164,41 8997 5040,Gustavo Henrique Silveira,fb_971591,ig_569710,google_395076,li_665031,tt_475045,instagram,medium,evening,awareness,email,2025-11-27 13:50:49.025188,34,"{""email"": 0.3483058395680455, ""whatsapp"": 0.27323776979609826, ""instagram"": 0.303114065756551, ""website"": 0.3634367847059146}",6664.39,328.39,20,['VIP'],['Active'],"[{""product_id"": 0, ""quantity"": 3}]",70.18
f4be179b-45ad-43d8-b3a5-98893cf61e4f,2,2,saraazevedo@example.org,+55 31 3345 7950,(081) 2437-9882,Luiz Felipe da Cruz,fb_192046,ig_466440,google_316249,li_275659,tt_291844,whatsapp,low,morning,awareness,email,2025-11-22 13:50:49.025253,31,"{""email"": 0.34247044936999815, ""whatsapp"": 0.2967423691553359, ""instagram"": 0.30080285789118555, ""website"": 0.2750213044462248}",4259.34,357.97,13,['VIP'],"['Lost', 'Active']",[],473.69
eeaa7018-07bb-45c5-ab2d-04a6426653d4,2,2,oliver83@example.com,21 2896-8195,(041) 6742 8626,Isabella Cavalcante,fb_334311,ig_787705,google_931968,li_417349,tt_981299,email,medium,morning,consideration,whatsapp,2025-11-23 13:50:49.025317,21,"{""email"": 0.37795261385949486, ""whatsapp"": 0.13938692958534488, ""instagram"": 0.286775193884066, ""website"": 0.39477068342710875}",8432.15,719.48,17,"['Engajado', 'Em Risco', 'Em Risco']",['Lost'],"[{""product_id"": 0, ""quantity"": 1}]",173.7
621d3380-1351-4593-acf8-bc3b858dcff9,2,2,isabelly60@example.com,(081) 2616-0519,11 2763 1283,Dra. Giovanna da Luz,fb_858964,ig_936750,google_923350,,tt_578090,email,low,evening,decision,website,2025-11-24 13:50:49.025383,13,"{""email"": 0.33107383694136483, ""whatsapp"": 0.18323809356078763, ""instagram"": 0.3038100960912674, ""website"": 0.24296150086622276}",8231.28,873.51,1,"['Engajado', 'Em Risco']",['Lost'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 1}, {""product_id"": 2, ""quantity"": 1}]",110.31
ff5c1bee-7a7d-40ec-87aa-12a875c92878,2,2,cmachado@example.com,(061) 3266 5446,+55 (031) 8518-7878,Augusto Alves,fb_206243,ig_579651,google_905521,,tt_203788,email,medium,morning,decision,whatsapp,2025-11-11 13:50:49.025449,11,"{""email"": 0.2868575796384613, ""whatsapp"": 0.29216437928647954, ""instagram"": 0.18550833929802815, ""website"": 0.3898930439002098}",4375.35,218.79,6,['VIP'],"['At Risk', 'At Risk']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 1}, {""product_id"": 2, ""quantity"": 1}]",138.85
15588894-f3f9-46a4-a9f7-30c2583994a6,2,2,rnovais@example.org,+55 11 0830-7777,(041) 2949 9419,Allana Nascimento,fb_644734,ig_214350,google_266980,li_834509,tt_494345,phone,low,afternoon,consideration,instagram,2025-11-11 13:50:49.025524,18,"{""email"": 0.3988975873843746, ""whatsapp"": 0.2593390371336911, ""instagram"": 0.1642949429817372, ""website"": 0.24125405797853142}",5431.96,941.98,17,"['Novo', 'Novo']","['Lost', 'Lost']",[],37.21
3a8a4dfb-6b48-41cc-8f57-0d84c2184393,2,2,davi-luizpacheco@example.org,+55 41 4607-1671,+55 11 6898 8309,Gustavo Rezende,fb_709579,ig_146950,google_813515,li_308132,tt_893016,whatsapp,low,afternoon,retention,whatsapp,2025-11-27 13:50:49.025626,35,"{""email"": 0.24258149726156888, ""whatsapp"": 0.17720456511346408, ""instagram"": 0.22414534006993958, ""website"": 0.3868219224782859}",1930.59,389.46,3,"['VIP', 'Em Risco']",['High Value'],[],8.42
8aedc3cd-b433-4ea8-9d47-2bfc761a0e80,2,2,luigisilveira@example.org,(071) 0040-3006,+55 (084) 0995 3132,Manuela da Paz,fb_111737,ig_346881,google_940428,li_552973,tt_443261,email,high,evening,consideration,website,2025-12-01 13:50:49.025736,19,"{""email"": 0.29791299917625125, ""whatsapp"": 0.21907005550052433, ""instagram"": 0.30521179108172447, ""website"": 0.2900643747722206}",7004.47,675.69,20,"['Engajado', 'VIP', 'Em Risco']",['Lost'],"[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 2}]",320.97
7aa7533e-6731-467e-a508-eade99a92ed8,2,2,aliciaalbuquerque@example.net,51 6774 4158,(021) 6041-6443,Davi da Paz,fb_452792,ig_637599,google_524018,li_667047,tt_834272,whatsapp,high,morning,decision,website,2025-11-29 13:50:49.025839,24,"{""email"": 0.24601468924052902, ""whatsapp"": 0.2074926105149527, ""instagram"": 0.24357594206559777, ""website"": 0.3737118469997149}",9616.77,270.77,4,"['Engajado', 'Engajado']",['High Value'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 3}]",209.17
0d317fdc-a389-4c9b-bad3-5fc87d38fb17,2,2,barbosaana-sophia@example.net,+55 11 7778 3923,+55 (081) 0444 0930,Dra. Letícia da Rocha,fb_218277,ig_201148,google_349777,,tt_395647,phone,high,morning,awareness,website,2025-11-23 13:50:49.025942,43,"{""email"": 0.3756533599876719, ""whatsapp"": 0.23192930991606212, ""instagram"": 0.1899237983850444, ""website"": 0.2562909471279195}",5367.45,173.09,6,"['Em Risco', 'Em Risco']",['High Value'],[],493.04
2dbb62f7-4c54-4be1-b87b-d59abe412312,2,2,gbarros@example.com,+55 (081) 8742-3624,(041) 5459 4312,João Lucas Rodrigues,fb_129958,ig_336299,google_649841,li_204923,,whatsapp,medium,evening,decision,website,2025-11-15 13:50:49.026026,18,"{""email"": 0.2398437813804691, ""whatsapp"": 0.13393796469581593, ""instagram"": 0.2391715366062533, ""website"": 0.3660614662946041}",8045.16,406.77,19,"['Engajado', 'Novo', 'Em Risco']",['Active'],"[{""product_id"": 0, ""quantity"": 3}]",79.53
8b5711fe-8b87-4196-8c17-ab5d76a29a80,2,2,maria-flormarques@example.com,(061) 2300-2533,+55 71 0550 4249,Pietro Pires,fb_175780,ig_344451,google_258884,li_976398,tt_806621,email,medium,evening,decision,email,2025-12-07 13:50:49.026118,25,"{""email"": 0.21828770537178716, ""whatsapp"": 0.17701355249394607, ""instagram"": 0.2642227086713766, ""website"": 0.273212450927796}",8265.22,979.52,8,"['Em Risco', 'Engajado', 'VIP']",['Active'],"[{""product_id"": 0, ""quantity"": 3}]",25.04
a59fca31-3741-4a12-8356-9cddcfb09190,2,2,borgesbenicio@example.net,+55 (061) 6721-0247,+55 (021) 9593 7913,Liz Vieira,fb_934618,ig_424914,google_256763,,tt_450956,email,high,evening,consideration,instagram,2025-12-01 13:50:49.026208,13,"{""email"": 0.27395645816218345, ""whatsapp"": 0.2739789321489018, ""instagram"": 0.22684469571598737, ""website"": 0.2030297960490619}",5956.99,732.34,10,"['Em Risco', 'Em Risco']","['Lost', 'High Value']","[{""product_id"": 0, ""quantity"": 1}]",199.37
9cce84f4-ddbb-4039-b533-cc9e8debe14e,2,2,npacheco@example.com,51 9532 1560,(011) 5074-6206,Melissa Rodrigues,fb_468125,ig_393371,google_433200,,tt_601239,instagram,low,afternoon,retention,website,2025-11-27 13:50:49.026295,31,"{""email"": 0.2588399971065398, ""whatsapp"": 0.14917966895514947, ""instagram"": 0.24494006217030995, ""website"": 0.2394451396974766}",8228.56,655.27,13,['Em Risco'],['Active'],[],323.87
d6c337ff-14e0-4dbf-a7d1-5e117401c177,2,2,luisa48@example.com,+55 (061) 9521 3601,(081) 8380 4530,Anna Liz Alves,fb_223682,ig_933137,google_194875,,tt_576954,email,medium,morning,retention,website,2025-11-14 13:50:49.026390,27,"{""email"": 0.20514276764738162, ""whatsapp"": 0.2873789214468238, ""instagram"": 0.2063923600318769, ""website"": 0.237818792122377}",4890.16,218.4,4,"['Novo', 'Em Risco', 'VIP']","['Active', 'Lost']","[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 1}]",466.81
658da2fc-6d11-4f39-a8d9-87136b426cd5,2,2,pcassiano@example.org,(061) 5658 1986,31 9752 7077,Dante Leão,fb_820535,ig_217108,google_788722,,,phone,medium,morning,retention,instagram,2025-11-17 13:50:49.026482,9,"{""email"": 0.3341969347898818, ""whatsapp"": 0.2614845556181802, ""instagram"": 0.24501561446604986, ""website"": 0.30187590417050336}",3410.29,987.19,12,['VIP'],['Lost'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}]",273.28
7448809a-9c45-4116-a6b1-f3b715001fdf,2,2,beatriz56@example.com,+55 21 4178 4983,(061) 4015 3573,Rafael Almeida,fb_686312,ig_566332,google_180385,,tt_958154,phone,medium,evening,retention,website,2025-11-28 13:50:49.026595,18,"{""email"": 0.37657352399658844, ""whatsapp"": 0.17657659522839392, ""instagram"": 0.28278279294883735, ""website"": 0.35628737280868084}",6326.88,138.45,13,"['Em Risco', 'Em Risco', 'VIP']","['At Risk', 'High Value']","[{""product_id"": 0, ""quantity"": 1}]",275.5
3e40e21d-6891-475e-9ccb-69294efb3da8,2,2,pcorreia@example.org,0500-715-9942,(051) 5444-1721,Sra. Nicole Abreu,fb_256174,ig_555821,google_257012,,tt_931068,phone,medium,afternoon,awareness,whatsapp,2025-11-21 13:50:49.026680,44,"{""email"": 0.2613282850527646, ""whatsapp"": 0.1201640750364404, ""instagram"": 0.207580981868035, ""website"": 0.27329934882661133}",3090.69,869.42,4,"['Novo', 'Em Risco', 'Em Risco']","['Active', 'Active']",[],485.01
ef8ad9cd-2785-4c7a-9ce0-b7e81858680f,2,2,mirella01@example.net,0500-092-0208,0900 088 8906,Catarina Brito,fb_561622,ig_116713,google_721123,li_769680,tt_500524,whatsapp,high,evening,decision,website,2025-11-24 13:50:49.026792,16,"{""email"": 0.24291908591182212, ""whatsapp"": 0.10067938194669533, ""instagram"": 0.21552806246500514, ""website"": 0.2551543096399986}",9680.65,298.26,14,"['Em Risco', 'Engajado']","['At Risk', 'Lost']",[],346.62
d40153c3-c53f-4ded-8a8a-f0886996fb2b,2,2,sguerra@example.net,+55 61 4759 7727,71 3801 7333,Mariane Borges,fb_629665,ig_596881,google_879385,li_847257,tt_674595,whatsapp,high,evening,decision,email,2025-11-25 13:50:49.026911,42,"{""email"": 0.29708483088129545, ""whatsapp"": 0.24852797890564232, ""instagram"": 0.23750276223147465, ""website"": 0.3697925543736989}",7578.18,851.63,18,"['Em Risco', 'VIP', 'Novo']",['Active'],"[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 3}]",44.27
2f4bbad1-779e-4c33-8df9-a6c576c176c8,2,2,julialopes@example.com,41 1650 4131,(081) 9393 6558,Larissa Cavalcante,fb_914345,ig_650766,google_541249,,tt_371282,phone,medium,evening,awareness,whatsapp,2025-11-16 13:50:49.027012,32,"{""email"": 0.35993343957593293, ""whatsapp"": 0.17643272044948471, ""instagram"": 0.17082115777906048, ""website"": 0.2913679691761623}",1077.01,673.44,6,['VIP'],['High Value'],"[{""product_id"": 0, ""quantity"": 1}]",10.96
89be9ec7-4ff5-40a7-be47-b42f9a4e3c7b,2,2,lorenzo76@example.net,(021) 5237-5244,+55 31 1384 2709,Nina Ferreira,fb_195409,ig_934987,google_904901,li_431669,,phone,low,afternoon,decision,instagram,2025-12-08 13:50:49.027086,6,"{""email"": 0.32345399712282596, ""whatsapp"": 0.14559665988069992, ""instagram"": 0.1755794508417135, ""website"": 0.22599954352266072}",4854.48,372.27,10,['VIP'],"['Lost', 'Lost']",[],159.38
9d1f3061-3031-40c6-9e1f-dea8a4abab59,2,2,jadecarvalho@example.org,(071) 9323-7001,(084) 1488 4653,Sophie Sousa,fb_664450,ig_164798,google_688758,,,email,low,afternoon,retention,whatsapp,2025-11-17 13:50:49.027152,37,"{""email"": 0.2570436856042732, ""whatsapp"": 0.14010676231887023, ""instagram"": 0.3304475386895166, ""website"": 0.3858126228102612}",3744.44,327.9,6,['Novo'],['High Value'],"[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 2}]",351.4
150e0193-4e57-42a8-871d-b9a320aca4f9,2,2,fjesus@example.com,(071) 0950 4394,(021) 9948-3410,Enzo Nunes,fb_222851,ig_962961,google_789083,li_700206,,email,medium,afternoon,decision,email,2025-11-27 13:50:49.027229,10,"{""email"": 0.39811311717740155, ""whatsapp"": 0.20405903947688253, ""instagram"": 0.2534084020660654, ""website"": 0.30455756263026895}",1734.8,435.67,3,['VIP'],['Lost'],"[{""product_id"": 0, ""quantity"": 2}]",403.35
04cc8297-5bb1-45a4-b896-78427fa93591,2,2,maria-cecilia25@example.com,(051) 1145 6350,84 3541-8755,Benicio Nogueira,fb_631640,ig_228257,google_775243,,,instagram,low,afternoon,decision,website,2025-12-02 13:50:49.027298,11,"{""email"": 0.24591417040466299, ""whatsapp"": 0.20757137438624146, ""instagram"": 0.167698768271358, ""website"": 0.2749596404111041}",5860.44,338.42,5,"['Novo', 'Novo', 'Novo']","['High Value', 'High Value']","[{""product_id"": 0, ""quantity"": 1}]",487.53
36f79701-c819-4f7a-bb7b-f437274066b6,2,2,marinasousa@example.org,21 5875-6931,0500-245-5308,Lucas Gabriel da Luz,fb_988386,ig_839416,google_497150,li_679058,tt_568079,email,high,evening,retention,email,2025-11-23 13:50:49.027359,45,"{""email"": 0.316533153219886, ""whatsapp"": 0.19826373779362536, ""instagram"": 0.33135141738344515, ""website"": 0.2686040593725887}",9373.7,634.19,16,"['Em Risco', 'VIP']","['Active', 'Active']","[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 2}]",295.11
87adb94c-ec60-4e8a-abd9-cc4c06ba3bd4,2,2,vasconcelosrodrigo@example.net,11 4875-6734,61 6955 8104,Rodrigo Farias,fb_952024,ig_769352,google_689753,,tt_230126,email,low,afternoon,awareness,website,2025-11-13 13:50:49.027423,47,"{""email"": 0.20116883911549896, ""whatsapp"": 0.15021658725369555, ""instagram"": 0.22978827866314033, ""website"": 0.3060522758911977}",5853.68,544.27,10,['VIP'],"['Active', 'At Risk']","[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 1}, {""product_id"": 2, ""quantity"": 1}]",36.15
cc45d4dc-afa2-4c59-bd3e-a0e5968e7a1d,2,2,maria-clara40@example.net,+55 21 3867-7308,+55 21 9391 2356,Bárbara Ferreira,fb_975527,ig_513138,google_369347,,tt_746252,phone,low,afternoon,retention,email,2025-11-14 13:50:49.027484,5,"{""email"": 0.3352659444030843, ""whatsapp"": 0.208996195848206, ""instagram"": 0.23936482566505513, ""website"": 0.337154706666399}",5450.31,121.73,18,"['Engajado', 'VIP']",['At Risk'],[],160.17
f4937ecd-4753-4628-9eeb-e8ae4dfa2777,2,2,abreuliz@example.org,+55 71 4795-2907,+55 (061) 9446 9097,Guilherme Martins,fb_847795,ig_903598,google_987534,li_713924,tt_504339,whatsapp,high,evening,decision,whatsapp,2025-11-23 13:50:49.027580,26,"{""email"": 0.21747932791366742, ""whatsapp"": 0.11043930112492667, ""instagram"": 0.29128779033688756, ""website"": 0.3729834312848493}",6443.77,141.68,7,"['VIP', 'Em Risco']","['Active', 'High Value']",[],309.28
e01d7526-760b-4e9a-a79a-ca4483a431d7,2,2,joao-miguel07@example.net,+55 81 2223 1469,+55 51 6068 9716,Eduardo Siqueira,fb_406754,ig_531840,google_928603,li_239177,,whatsapp,medium,evening,consideration,email,2025-12-06 13:50:49.027645,24,"{""email"": 0.27414095851274833, ""whatsapp"": 0.2952811411033327, ""instagram"": 0.2119456906843038, ""website"": 0.2466712120369423}",3345.5,996.83,20,"['Em Risco', 'Novo', 'Engajado']","['High Value', 'High Value']","[{""product_id"": 0, ""quantity"": 3}]",480.92
a61356f2-4001-44e9-a32f-772c7c62dbd9,2,2,mariana99@example.com,81 6050-8845,(041) 8478-8424,Vicente Aragão,fb_824523,ig_456104,google_729124,li_686537,tt_937962,instagram,medium,evening,decision,email,2025-11-16 13:50:49.027708,37,"{""email"": 0.34719096825739004, ""whatsapp"": 0.17175103114189594, ""instagram"": 0.28291057815709764, ""website"": 0.38626891050955336}",1964.72,929.94,10,"['Novo', 'Em Risco', 'Engajado']",['Active'],"[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 3}]",253.56
aa8ee0ce-071d-494c-9811-4277601f972e,2,2,asiqueira@example.org,0900 430 5089,(021) 3988-4344,Lívia Nascimento,fb_273301,ig_428558,google_725106,li_776140,tt_201047,instagram,high,morning,retention,instagram,2025-11-14 13:50:49.027784,8,"{""email"": 0.20276127719844478, ""whatsapp"": 0.2358599767158883, ""instagram"": 0.22808621000336954, ""website"": 0.31948786420331887}",4934.89,941.45,4,"['VIP', 'Engajado', 'VIP']",['High Value'],[],425.63
50ed39f0-cc67-4789-b695-fbb4be66730a,2,2,wmontenegro@example.net,(041) 1646 9877,+55 (031) 0604-1735,Vitória Nogueira,fb_819743,ig_879050,google_253499,li_295982,tt_149199,instagram,medium,evening,retention,instagram,2025-12-05 13:50:49.027844,43,"{""email"": 0.3415405744072504, ""whatsapp"": 0.23123511225753854, ""instagram"": 0.2803623433443171, ""website"": 0.3473881412022308}",6029.02,689.79,15,['Novo'],['At Risk'],"[{""product_id"": 0, ""quantity"": 1}]",47.15
f7395418-9ee7-43a7-89d5-b05d2c6a614f,2,2,ceciliada-conceicao@example.org,+55 31 5499 9989,+55 (051) 6340 6652,Ágatha Ferreira,fb_994310,ig_924484,google_444639,,tt_205263,phone,high,afternoon,consideration,instagram,2025-11-11 13:50:49.027908,21,"{""email"": 0.29688086311741935, ""whatsapp"": 0.11220343923643872, ""instagram"": 0.2567720495770574, ""website"": 0.24215559417626437}",6405.98,926.93,10,"['Novo', 'Engajado']","['High Value', 'Active']",[],428.75
fb097bbf-b2ec-44e4-a434-88e0da0792d9,2,2,ana-beatriz14@example.org,+55 (084) 4642 5223,(061) 7208 4418,Josué Fonseca,fb_121307,ig_677032,google_526470,li_479303,tt_436000,email,high,evening,awareness,website,2025-12-07 13:50:49.027967,11,"{""email"": 0.3233044450018495, ""whatsapp"": 0.1422876522001531, ""instagram"": 0.22346644197164262, ""website"": 0.3892400183418695}",3379.21,175.6,7,"['Em Risco', 'VIP']","['High Value', 'Active']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 3}, {""product_id"": 2, ""quantity"": 1}]",360.91
fdb31f1e-dc28-4c3a-993d-eb143d2e2624,2,2,teixeiralucca@example.com,(081) 2810-8540,84 8131 3923,Dr. Lorenzo Lopes,fb_422374,ig_960079,google_134752,,tt_127349,email,low,afternoon,consideration,website,2025-12-08 13:50:49.028038,43,"{""email"": 0.386435711536711, ""whatsapp"": 0.19817956600486258, ""instagram"": 0.15905033374500885, ""website"": 0.38345419307169437}",6997.49,325.61,5,"['Novo', 'Engajado', 'Em Risco']","['Lost', 'At Risk']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 3}]",293.22
e34a9a80-5ac5-4c5e-9e3f-b3efe2fe76b2,2,2,tmacedo@example.com,+55 41 0928 4872,31 8893-9873,Eduardo Nascimento,fb_134584,ig_159638,google_958812,,tt_170247,phone,high,afternoon,retention,email,2025-11-21 13:50:49.028103,17,"{""email"": 0.22840352205772194, ""whatsapp"": 0.14607452384075564, ""instagram"": 0.2415483989620319, ""website"": 0.39023249616140565}",8504.77,106.06,7,"['Em Risco', 'VIP', 'VIP']",['Lost'],[],154.8
04218dd5-cc38-4152-885b-0cb52b4df22b,3,3,jfonseca@example.net,31 2938 6099,0300-508-2644,Bella da Rosa,fb_400890,ig_144066,google_112741,,tt_197330,phone,low,afternoon,awareness,whatsapp,2025-12-04 13:50:49.028172,31,"{""email"": 0.2183052895361015, ""whatsapp"": 0.13745018281564855, ""instagram"": 0.2021511453309882, ""website"": 0.24475379279913143}",4771.11,377.45,19,"['Novo', 'Novo']",['Lost'],"[{""product_id"": 0, ""quantity"": 2}]",241.33
72375674-1871-40cd-92e1-62b0dc3547e4,3,3,calebe18@example.com,0500-869-0706,(081) 5400-4516,Giovanna da Costa,fb_564965,ig_246068,google_999054,li_554105,,instagram,high,evening,retention,website,2025-11-22 13:50:49.028250,31,"{""email"": 0.22626744636160243, ""whatsapp"": 0.11182120343581055, ""instagram"": 0.31762708971056586, ""website"": 0.26681805555704496}",4094.16,226.02,5,['Novo'],['Active'],"[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 1}]",440.77
14c06618-f408-46f3-9af3-99bc684f5323,3,3,montenegrovitor@example.net,11 0492 0566,31 6001 9068,Mariana Costa,fb_722183,ig_185866,google_723194,li_958840,tt_641680,phone,low,evening,retention,website,2025-11-14 13:50:49.028312,50,"{""email"": 0.3801100180011878, ""whatsapp"": 0.127576258116904, ""instagram"": 0.24902928956546, ""website"": 0.39420423643896163}",9004.92,791.14,19,"['Engajado', 'Engajado', 'Engajado']",['Active'],[],493.56
922c0259-0be3-4885-ac99-7edc5684722a,3,3,luna87@example.com,+55 (084) 0836-2291,(031) 3290-5568,João Lucas Aparecida,fb_941194,ig_712375,google_581084,li_740802,tt_199438,whatsapp,low,morning,retention,instagram,2025-11-16 13:50:49.028369,27,"{""email"": 0.3722913327700426, ""whatsapp"": 0.1395092850222332, ""instagram"": 0.1710443190463757, ""website"": 0.37727358022961827}",3344.25,439.62,10,"['Em Risco', 'Novo']","['High Value', 'At Risk']","[{""product_id"": 0, ""quantity"": 1}, {""product_id"": 1, ""quantity"": 2}, {""product_id"": 2, ""quantity"": 1}]",329.56
2064a750-684e-4ee7-84f4-50c559362ef3,3,3,ksampaio@example.com,+55 (071) 2985-1117,31 5492 9027,Maitê Casa Grande,fb_739653,ig_490309,google_195355,li_537545,,phone,low,afternoon,awareness,instagram,2025-12-01 13:50:49.028432,41,"{""email"": 0.25035514750656696, ""whatsapp"": 0.19005391470429944, ""instagram"": 0.27742560832720276, ""website"": 0.3679087058648012}",2650.75,952.54,7,"['VIP', 'Em Risco']",['At Risk'],"[{""product_id"": 0, ""quantity"": 2}, {""product_id"": 1, ""quantity"": 2}]",266.23
da8e035e-ad50-44ed-b0a0-db08f71b7587,3,3,melina46@example.org,+55 21 2165 7144,+55 (031) 9330-6221,Sr. Henry Jesus,fb_501474,ig_618632,google_180307,li_198118,tt_719832,instagram,high,afternoon,consideration,email,2025-11-08 13:50:49.028498,18,"{""email"": 0.2417504716764991, ""whatsapp"": 0.27913371617490246, ""instagram"": 0.16291614380599242, ""website"": 0.20227813467882141}",8640.14,447.88,19,['Novo'],['At Risk'],[],38.21
3eeda82a-b8af-463c-b7fd-aac7cb5e67d6,3,3,pgomes@example.net,+55 (031) 8759-2954,(031) 7464-7697,Thales Cunha,fb_391375,ig_246238,google_599989,,tt_864981,whatsapp,medium,morning,decision,instagram,2025-12-07 13:50:49.028586,26,"{""email"": 0.29959360479889974, ""whatsapp"": 0.10578589302607805, ""instagram"": 0.2952549528217762, ""website"": 0.3715281289225659}",7909.46,469.79,6,"['Engajado', 'Em Risco']","['Lost', 'High Value']","[{""product_id"": 0, ""quantity"": 3}, {""product_id"": 1, ""quantity"": 2}]",378.64
a35828c0-cc74-4c4e-a4b3-a8edeee7b5a5,3,3,sophia11@example.net,+55 (084) 3171-6137,0500 270 6234,Joaquim Ferreira,fb_823138,ig_695958,google_730886,,,whatsapp,medium,morning,decision,website,2025-12-06 13:50:49.028673,30,"{""email"": 0.2212046183324269, ""whatsapp"": 0.1153938386077018, ""instagram"": 0.18656603767292312, ""website"": 0.3747884677544732}",9173.38,815.82,16,['VIP'],"['Lost', 'Active']",[],209.66
